"CO_NCM","CO_UNID","CO_SH6","CO_PPE","CO_PPI","CO_FAT_AGREG","CO_CUCI_ITEM","CO_CGCE_N3","CO_SIIT","CO_ISIC_CLASSE","CO_EXP_SUBSET","NO_NCM_POR","NO_NCM_ING"
29412090,10,294120,3028,3028,3,54132,240,1000,2100,1402,"Estreptomicinas, outros derivados e sais","Streptomycins, other derivatives and its salts"
29413010,10,294130,3028,3028,3,54133,240,1000,2100,1402,"Cloridrato de tetraciclina","Tetracycline hydrochloride"
29413020,10,294130,3028,3028,3,54133,240,1000,2100,1402,"Oxitetraciclina","Oxytetracycline"
29413031,10,294130,3028,3028,3,54133,240,1000,2100,1402,"Minociclina","Minocycline"
29413032,10,294130,3028,3028,3,54133,240,1000,2100,1402,"Sais de minociclina","Salts of minocycline"
29413090,10,294130,3028,3028,3,54133,240,1000,2100,1402,"Tetraciclina, outros derivados e sais","Tetracyclines, other derivatives and salts"
29221951,10,292219,3181,3181,3,51461,240,2000,2011,1402,"N, n-dimetil-2-aminoetanol e seus sais protonados","N, n-dimethyl-2-aminoethanol and its protonated salts"
29221952,10,292219,3181,3181,3,51461,240,2000,2011,1402,"N,N-Dietil-2-aminoetanol e seus sais protonados","N, n-diethyl-2-aminoethanol and its protonated salts"
29221959,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Outros n, n-dialquil-2-aminoetanol, seus sais protonados","Oth.n, n-dialkyl 2-aminoethanol and its protonated salts"
29221961,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Metildietanolamina e seus sais protonados","Methyldiethanolamine and its protonated salts"
29221962,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Etildietanolamina e seus sais protonados","Ethyldiethanolamine and its protonated salts"
29221969,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Outros n-alquil-dietanolamina e seus sais protonados","Other n-alkyl-diethanolamine and its protonated salts"
29221991,10,292219,3181,3181,3,51461,240,2000,2011,1402,"1-p-Nitrofenil-2-amino-1,3-propanodiol","1-p-nitrophenyl-2-amino-1, 3-propanodiol"
29221992,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Fumaratos de benciclano","Bencyclanefumarate"
29221993,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Clembuterol (""""""""clenbuterol"""""""") e seu cloridrato","Clenbuterol and its hydrochloride"
29221994,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Mirtecaina","Myrtecaine"
29221995,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Tamoxifen e seu citrato","Tamoxifen and its citrate"
29221996,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Dextropropoxifeno e seus sais protonados","Dextropropoxyphene and its protonated salts"
29221999,10,292219,3181,3181,3,51461,240,2000,2011,1402,"Outros aminoalcoois, seus eteres, esteres e sais","Other aminoalcohol, its ethers, esters and salts"
29222100,10,292221,3181,3181,3,51462,240,2000,2011,1402,"Acidos aminonaftolsulfonicos e seus sais","Aminonaphtholsulphonic acids and their salts"
29222210,10,292222,3181,3181,3,51462,240,2000,2011,1402,"Dianisidinas e seus sais","Dianisidines and their salts"
29222290,10,292222,3181,3181,3,51462,240,2000,2011,1402,"Anisidinas, fenetidinas e seus sais","Anisidines, phenetidines and their salts"
29222911,10,292229,3181,3181,3,51462,240,2000,2011,1402,"P-aminofenol","P-aminophenol"
29222919,10,292229,3181,3181,3,51462,240,2000,2011,1402,"O-aminofenois, m-aminofenois e seus sais","O-aminophenol, m-aminophenol and their salts"
29222920,10,292229,3181,3181,3,51462,240,2000,2011,1402,"Nitroanisidinas e seus sais","Nitroanisidines and their salts"
29222990,10,292229,3181,3181,3,51462,240,2000,2011,1402,"Outros aminonaftois, aminofenois, seus eteres, esteres, sais","Other aminonaftol, aminophenol their ethers, esters, salts"
29223010,10,292230,3181,3181,3,51463,240,2000,2011,1402,"Acidos aminonaftolsulfonicos e seus sais","Aminoantraquinones and its salts"
29223021,10,292230,3181,3181,3,51463,240,2000,2011,1402,"Cloridrato de ketamina","Ketamine chloridrate"
29319049,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Outros compostos organometalicos do estanho","Other organometallic compounds of tin"
29319051,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Acido metilarsinico e seus sais","Methylarsinic acid and its salts"
29319052,10,293190,3122,3122,3,5155,240,2000,2011,1402,"2-clorovinil-dicloroarsina","2-clorovinil-dicloroarsina"
29319053,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Bis(2-clorovinil)cloroarsina","Bis(2-clorovinil)cloroarsina"
29319054,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Tris(2-clorovinil)arsina","Tris (2-chlorevynil) arsine"
29319059,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Outros compostos organo-arseniais","Other organo-arsenic compounds"
29319061,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Tricloreto de etilaluminio (sesquicloreto de etilaluminio)","Tricloreto de etialuminio(sesquicloreto de etialuminio)"
29319062,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Cloreto de dietialuminio","Chloride of diethylaluminium"
29319069,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Outros compostos organo-aluminicos","Other organic-aluminic compounds"
29319071,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Alquil(de C1 a C3)fosfonofluoridatos de O-alquila (de ate C10, incluindo os cicloalquila)","Alquil(de c1 a c3)fosfonofluoridatos de o-alquila"
29319072,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Metilfosfonocloridato de O-isopropila","Metilfosfonocloridato de o-isopropila"
29319073,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Metilfosfonocloridato de O-pinacolila","Metilfosfonocloridato de o-pinacolila"
29319074,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Difluoreto de alquilfosfonila, com grupo alquila de C1 a C3","Difluoreto de alquilfosfonila,c/grupo de c1 a c3"
29319075,10,293190,3122,3122,3,5155,240,2000,2011,1402,"Hidrogenio alquil(de C1 a C3)fosfonitos de [O-2-(dialquil(de C1 a C3)amino)etila], seus esteres de O-alquila (de ate C10, incluindo os cicloalquila); sais alquilados ou protonados destes produtos","Hidrogenio alquil,fosfonitos e seus esteres,sais pro."
29224990,10,292249,3181,3181,3,51465,240,2000,2011,1402,"Outros aminoacidos, seus esteres e sais","Other amino acid, its esters and its salts"
29225011,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Cloridrato de fenilefrina","Phenylephrine hydrochloride"
29225019,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Fenilefrina e seus outros sais","Phenylephrine and its others salts"
29225021,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Cloridrato de propafenona","Propaphenone chloride"
29225029,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Propafenona e seus outros sais","Propaphenone and its others salts"
29225031,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Levodopa","Levodopa"
29225032,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Metildopa","Metildopa"
29225039,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Outros derivados e sais da tirosina","Other derivatives and salts of tyrosine"
29225041,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Tartarato de metoprolol","Metoprolol tartrate"
29225049,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Metoprolol e seus outros sais","Metoprolol tartrate and its other salts"
29225050,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Propanolol e seus sais","Propanolol and its salts"
29225091,10,292250,3181,3181,3,51467,240,2000,2011,1402,"N-(1-(Metoxicarbonil)propen-2-il)-alfa-amino-p-hidroxifenilacetato de sodio (NAPOH)","Sodium n-[1-(methox.)propen-2-yl]-a-am.-p-hydr.(napoh)"
29225099,10,292250,3181,3181,3,51467,240,2000,2011,1402,"Outros aminoalcooisfenois, aminoacidosfenois, etc, funçao oxigenada","Oth.amino-alcohol-phen., amino-acid-phen., etc.oxig.func"
29231000,10,292310,3181,3181,3,51481,240,2000,2011,1402,"Colina e seus sais","Choline and its salts"
29329924,10,293299,3766,3766,3,51569,240,2000,2011,1402,"Merbromina","Merbromin"
29329991,10,293299,3766,3766,3,51569,240,2000,2011,1402,"Cloridrato de amiodarona","Amiodarone hydrochloride"
29329992,10,293299,3766,3766,3,51569,240,2000,2011,1402,"1,3,4,6,7,8-Hexaidro-4,6,6,7,8,8-hexametilciclopenta-gama-2-benzopirano","1, 3, 4, 6, 7, 8-hexahydro-4, 6, 6, 7, 8, 8-hexamethylcyclop.etc"
29329993,10,293299,3766,3766,3,51569,240,2000,2011,1402,"Dibenzilideno-sorbitol","Dibenzylidene-sorbitol"
29329994,10,293299,3766,3766,3,51569,240,2000,2011,1402,"Carbosulfan ((dibutilaminotio)metilcarbamato de 2,3-diidro-2,2-dimetilbenzofuran-7-ila)","Carbosulfan(dibutylaminothio)methylcarbamate of 2, etc."
29329995,10,293299,3766,3766,3,51569,240,2000,2011,1402,"Tetraidrocanabinol e seus isomeros","Tetrahydrocannabinol and its isomers"
29329999,10,293299,3766,3766,3,51569,240,2000,2011,1402,"Outros compostos heterociclicos de heteroatomos de oxigenio","Oth.heterocyclic compounds with oxygen hetero-atoms"
29331111,10,293311,3766,3766,3,51571,240,2000,2011,1402,"Dipirona","Dipyrone"
29331112,10,293311,3766,3766,3,51571,240,2000,2011,1402,"Magnopirol (""""""""dipirona magnesica"""""""")","Magnopyrol"
29331119,10,293311,3766,3766,3,51571,240,2000,2011,1402,"Outros acidos 1-fenil-2, 3-dimetil-5-pirazolona-4-...","Other acid 1-phenil-2, 3-dimethyl-5-pyrazolone-4-..."
29331120,10,293311,3766,3766,3,51571,240,2000,2011,1402,"Metileno-bis(4-metilamino-1-fenil-2,3-dimetil)pirazolona","Methylenebis(4-methylamino-1-phenyl-2, 3-dimethyl)pyraz."
29331190,10,293311,3766,3766,3,51571,240,2000,2011,1402,"Outras fenazonas (antipirinas) e seus derivados","Other phenazone (antipyrin) and its derivatives"
29331911,10,293319,3766,3766,3,51571,240,2000,2011,1402,"Fenilbutazona calcica","Phenylbutazone calcium"
29331919,10,293319,3766,3766,3,51571,240,2000,2011,1402,"Outras fenilbutazonas e seus sais","Other phenylbutazone, its salts"
29331990,10,293319,3766,3766,3,51571,240,2000,2011,1402,"Outros compostos heterociclicos contendo 1 ciclo pirazol, nao condensado","Oth.heterocyclic compounds with 1 cycle pyrazole, n/cond"
29332110,10,293321,3766,3766,3,51572,240,2000,2011,1402,"Iprodiona","Iprodione"
29332121,10,293321,3766,3766,3,51572,240,2000,2011,1402,"Fenitoina e seu sal sodico","Phenytoin and its sodium salt"
29332129,10,293321,3766,3766,3,51572,240,2000,2011,1402,"Outros sais da fenitoina","Other phenytoin salts"
29332190,10,293321,3766,3766,3,51572,240,2000,2011,1402,"Outras hidantoinas e seus derivados","Other hydantoin and its derivatives"
29332911,10,293329,3766,3766,3,51573,240,2000,2011,1402,"2-metil-5-nitroimidazol","2-metil-5-nitroimidazol"
29332912,10,293329,3766,3766,3,51573,240,2000,2011,1402,"Metronidazol e seus sais","Metronidazole and its salts"
29332913,10,293329,3766,3766,3,51573,240,2000,2011,1402,"Tinidazol","Tinidazole"
29332919,10,293329,3766,3766,3,51573,240,2000,2011,1402,"Outros compostos heterociclicos com 1 ciclo nitroimidazol","Other heterocyclic compounds with 1 nitroimidazole"
29349054,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Tioconazol","Tioconazole"
29349055,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Clotiazepam","Clotiazepam"
29349059,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Outros compostos heterociclicos com tres heteroatomos de enxofre e nitrogenio","Oth.heter.comp.with 3 sulphur and nitrogen hetero-atom"
29349061,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Cloridrato de tizanidina","Tizanidine hydrochloride"
29349062,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Brotizolam","Brotizolam"
29349069,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Outros compostos heterociclicos com heteroatomo de enxofre incluindo nitrogenio","Oth.heter.comp.with hetero-atom sulphur incl.nitrogen"
29349071,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Fenmetrazina (""""""""phenmetrazine"""""""") e seus sais","Phenmetrazine and its salts"
29349072,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Mesocarb (3(alfa-metilfenetil)-n-(fenilcarbamoil) etc.","Mesocarb(3(alpha-methylphenethyl)-n-(phenylcarbamoil)et"
29349073,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Estavudina","Estavudine"
29349091,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Timolol","Timolol"
29349092,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Maleato acido de timolol","Timolol acid maleate"
29349093,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Lamivudina","Lamivudine"
29349099,10,293490,3766,3766,3,51579,240,2000,2011,1402,"Outros compostos heterociclicos","Other heterocyclic compounds"
29349111,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Aminorex e seus sais","Aminorex and its salts"
29349112,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Brotizolan e seus sais","Brotizolam and its salts"
29349121,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Clotiazepam","Clotiazepam"
29349122,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Cloxazolam","Cloxazolam"
29349123,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Dextromoramida","Dextromoramide"
29349129,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Sais de clotiazepam, cloxazolam, dextromoramida","Salts of clotiazepam, cloxazolam, dextromoramide"
29349131,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Fendimetrazina e seus sais","Phendimetrazine and its salts"
29349132,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Fenmetrazina e seus sais","Phendimetrazine and its salts"
29349133,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Haloxazolam e seus sais","Haloxazolam and its salts"
29349141,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Ketazolam","Ketazolam"
29349142,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Mesocarb","Mesocarb"
29349149,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Sais do ketazolam e mesocarb","Salts of ketazolam and mesocarb"
29349150,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Oxazolam e seus sais","Oxazolam and its salts"
29349160,10,293491,3766,3766,3,51579,240,2000,2011,1402,"Pemolina e seus sais","Pemoline and its salts"
30019020,10,300190,3990,3990,3,54162,240,1000,2100,1406,"Pedaços de pericardio de origem bovina ou suina","Parts of pericardia, of bovine animals or of swine"
30019031,10,300190,3990,3990,3,54162,240,1000,2100,1406,"Figados dessecados, mesmo em po","Dried livers, whether in powder or not"
30019039,10,300190,3990,3990,3,54162,240,1000,2100,1406,"Glandulas e outros orgaos, dessecados, mesmo em po","Otras glands and organs, whether in powder or not"
30019090,10,300190,3990,3990,3,54162,240,1000,2100,1406,"Outras substancias humanas/animais, para fins terapeuticos/profilaticos","Other human/animal subst.fortherap.prophyl.uses"
30021011,10,300210,3990,3990,3,54163,322,1000,2100,1406,"Soros antiofidicos e outros soros antivenenosos","Antiophidic serums and other sorums anti-poisonous"
30021012,10,300210,3990,3990,3,54163,322,1000,2100,1406,"Soro antitetanico","Antitetanic serum"
30021013,10,300210,3990,3990,3,54163,322,1000,2100,1406,"Soro anticatarral","Anticatarrh serum"
30021014,10,300210,3990,3990,3,54163,322,1000,2100,1406,"Soro antipiogenico","Antipyogens serum"
30021015,10,300210,3990,3990,3,54163,322,1000,2100,1406,"Soro antidifterico","Antidiphtheria serum"
30021016,10,300210,3990,3990,3,54163,322,1000,2100,1406,"Anti-soros polivalentes","Antiserum polyvalent"
30021019,10,300210,3990,3990,3,54163,322,1000,2100,1406,"Outros anti-soros especifcos de animais/pessoas, imunizados","Oth.antiserum specific of animals/humans, immunized"
30021021,10,300210,3990,3221,3,54163,322,1000,2100,1406,"Soroalbumina","Serum albumin"
30021022,10,300210,3990,3221,3,54163,322,1000,2100,1406,"Imunoglobulina anti-Rh","Immunoglobin rho"
30021023,10,300210,3990,3221,3,54163,322,1000,2100,1406,"Outras imunoglobulinas sericas","Other serum immunoglobins"
30021024,10,300210,3990,3221,3,54163,322,1000,2100,1406,"Concentrado de fator VIII","Factor viii concentrate"
30021025,10,300210,3990,3221,3,54163,322,1000,2100,1406,"Soroalbumina, em forma de gel, para preparaçao de reagentes de diagnostico","Serum albumin in gel format, for reagent preparations for diagnostics"
30021026,10,300210,3990,3221,3,54163,322,1000,2100,1406,"Anticorpos monoclonais em soluçao tampao, contendo albumina bovina","Monoclonal antibodies in buffer solution containing bovine albumin"
30021029,10,300210,3990,3221,3,54163,322,1000,2100,1406,"Outras fraçoes do sangue, produtos imunologicamente modificado, exceto medicamento","Other blood fractions, modif.immunol. prod.exc.medicine"
30021031,10,300210,3338,3338,3,54163,322,1000,2100,1406,"Soroalbumina, exceto a humana","Serum albumin, except human"
30021032,10,300210,3338,3338,3,54163,322,1000,2100,1406,"Plasmina (fibrinolisina)","Plasmin (fibrinolysin)"
30021033,10,300210,3338,3338,3,54163,322,1000,2100,1406,"Uroquinase","Urokinase"
30021034,10,300210,3338,3338,3,54163,322,1000,2100,1406,"Imunoglobulina e cloridrato de histamina, associados","Immunoglobin and histamine hydrochloride, in association"
30021035,10,300210,3338,3338,3,54163,322,1000,2100,1406,"Imunoglobulina G, liofilizada ou em soluçao","Immunoglobin g, lyophilized or in solution"
29232000,10,292320,3181,3181,3,51481,240,2000,2011,1402,"Lecitinas e outros fosfoaminolipidios","Lecithins and other phosphoaminolipids"
29239010,10,292390,3181,3181,3,51481,240,2000,2011,1402,"Betaina e seus sais","Betaine and its salts"
29239020,10,292390,3181,3181,3,51481,240,2000,2011,1402,"Derivados da colina","Choline derivatives"
29239030,10,292390,3181,3181,3,51481,240,2000,2011,1402,"Cloreto de 3-cloro-2-hidroxipropiltrimetilamonio","3-chloro-2-hydroxypropyltrimethylammonium chloride"
29239040,10,292390,3181,3181,3,51481,240,2000,2011,1402,"Halogenetos de alquil-trimetilamonio, com grupo alquila de C6 a C22","Alkyl(c6 to c22) -trimethylammonium halides"
29239050,10,292390,3181,3181,3,51481,240,2000,2011,1402,"Halogenetos de dialquil-dimetilamonio ou de alquil-benzil-dimetilamonio, com grupo alquila de C6 a C22","Dialkyl halides or alkyl - benzyl - dimethylammonium"
29239060,10,292390,3181,3181,3,51481,240,2000,2011,1402,"Halogenetos de pentametil-alquil-propilenodiamonio, com grupo alquila de C6 a C22","Pentamethylalkyl halog.-alkyil-propylenediammonium, etc"
29309022,10,293090,3122,3122,3,51549,240,2000,2011,1402,"Tiofanato-Metila","Thiophanate-methyl"
29309023,10,293090,3122,3122,3,51549,240,2000,2011,1402,"4-Metil-3-tiosemicarbazida","4-methyl-3-thiosemicarbazide"
29309029,10,293090,3122,3122,3,51549,240,2000,2011,1402,"Outras tioamidas, seus derivados e sais","Other thioamides, its derivatives and salts"
